,Time,Lat,Long,precipcal
79,2020-07-02 15:30:00,35.15,127.05,13.350703
80,2020-07-02 16:00:00,35.15,127.05,0.88606393
81,2020-07-02 16:30:00,35.15,127.05,9.222951
82,2020-07-02 17:00:00,35.15,127.05,0.0
83,2020-07-02 17:30:00,35.15,127.05,0.0
84,2020-07-02 18:00:00,35.15,127.05,0.06611051
85,2020-07-02 18:30:00,35.15,127.05,0.076519504
86,2020-07-02 19:00:00,35.15,127.05,0.8257821
87,2020-07-02 19:30:00,35.15,127.05,0.29
88,2020-07-02 20:00:00,35.15,127.05,0.5309627
89,2020-07-02 20:30:00,35.15,127.05,1.7700578
90,2020-07-02 21:00:00,35.15,127.05,1.6468416
91,2020-07-02 21:30:00,35.15,127.05,1.3552151
92,2020-07-02 22:00:00,35.15,127.05,1.67
93,2020-07-02 22:30:00,35.15,127.05,1.6930988
94,2020-07-02 23:00:00,35.15,127.05,1.8804455
95,2020-07-02 23:30:00,35.15,127.05,1.281801
96,2020-07-03 00:00:00,35.15,127.05,1.3770325
97,2020-07-03 00:30:00,35.15,127.05,1.8466976
98,2020-07-03 01:00:00,35.15,127.05,1.87
99,2020-07-03 01:30:00,35.15,127.05,1.7156
100,2020-07-03 02:00:00,35.15,127.05,1.3710293
101,2020-07-03 02:30:00,35.15,127.05,0.85841167
102,2020-07-03 03:00:00,35.15,127.05,0.6044022
103,2020-07-03 03:30:00,35.15,127.05,0.45981497
104,2020-07-03 04:00:00,35.15,127.05,0.08
105,2020-07-03 04:30:00,35.15,127.05,0.0
106,2020-07-03 05:00:00,35.15,127.05,0.03863084
107,2020-07-03 05:30:00,35.15,127.05,0.7673745
108,2020-07-03 06:00:00,35.15,127.05,0.10816002
109,2020-07-03 06:30:00,35.15,127.05,0.7504021
110,2020-07-03 07:00:00,35.15,127.05,0.15635061
111,2020-07-03 07:30:00,35.15,127.05,0.0
112,2020-07-03 08:00:00,35.15,127.05,1.0454446
113,2020-07-03 08:30:00,35.15,127.05,1.7142452
114,2020-07-03 09:00:00,35.15,127.05,3.0468297
115,2020-07-03 09:30:00,35.15,127.05,4.7
116,2020-07-03 10:00:00,35.15,127.05,4.010298
117,2020-07-03 10:30:00,35.15,127.05,3.7613568
118,2020-07-03 11:00:00,35.15,127.05,1.5956123
119,2020-07-03 11:30:00,35.15,127.05,1.2053955
120,2020-07-03 12:00:00,35.15,127.05,0.6358329
121,2020-07-03 12:30:00,35.15,127.05,0.0
122,2020-07-03 13:00:00,35.15,127.05,0.0
123,2020-07-03 13:30:00,35.15,127.05,0.0
124,2020-07-03 14:00:00,35.15,127.05,0.0
125,2020-07-03 14:30:00,35.15,127.05,0.0
126,2020-07-03 15:00:00,35.15,127.05,0.0
127,2020-07-03 15:30:00,35.15,127.05,0.0
128,2020-07-03 16:00:00,35.15,127.05,0.0
129,2020-07-03 16:30:00,35.15,127.05,0.0
130,2020-07-03 17:00:00,35.15,127.05,0.0
131,2020-07-03 17:30:00,35.15,127.05,0.0
132,2020-07-03 18:00:00,35.15,127.05,0.0
133,2020-07-03 18:30:00,35.15,127.05,0.0
134,2020-07-03 19:00:00,35.15,127.05,0.0
135,2020-07-03 19:30:00,35.15,127.05,0.0
136,2020-07-03 20:00:00,35.15,127.05,0.0
137,2020-07-03 20:30:00,35.15,127.05,0.0
138,2020-07-03 21:00:00,35.15,127.05,0.0
139,2020-07-03 21:30:00,35.15,127.05,0.0
140,2020-07-03 22:00:00,35.15,127.05,0.0
141,2020-07-03 22:30:00,35.15,127.05,0.0
142,2020-07-03 23:00:00,35.15,127.05,0.0
143,2020-07-03 23:30:00,35.15,127.05,0.0
144,2020-07-04 00:00:00,35.15,127.05,0.0
145,2020-07-04 00:30:00,35.15,127.05,0.0
146,2020-07-04 01:00:00,35.15,127.05,0.0
147,2020-07-04 01:30:00,35.15,127.05,0.0
148,2020-07-04 02:00:00,35.15,127.05,0.0
149,2020-07-04 02:30:00,35.15,127.05,0.0
150,2020-07-04 03:00:00,35.15,127.05,0.5686394
151,2020-07-04 03:30:00,35.15,127.05,0.0
152,2020-07-04 04:00:00,35.15,127.05,0.0
153,2020-07-04 04:30:00,35.15,127.05,0.0
154,2020-07-04 05:00:00,35.15,127.05,0.0
155,2020-07-04 05:30:00,35.15,127.05,0.0
156,2020-07-04 06:00:00,35.15,127.05,0.0
157,2020-07-04 06:30:00,35.15,127.05,0.0
158,2020-07-04 07:00:00,35.15,127.05,0.0
159,2020-07-04 07:30:00,35.15,127.05,0.0
160,2020-07-04 08:00:00,35.15,127.05,0.0
161,2020-07-04 08:30:00,35.15,127.05,0.0
162,2020-07-04 09:00:00,35.15,127.05,0.0
163,2020-07-04 09:30:00,35.15,127.05,0.0
164,2020-07-04 10:00:00,35.15,127.05,0.0
165,2020-07-04 10:30:00,35.15,127.05,0.0
166,2020-07-04 11:00:00,35.15,127.05,0.0
167,2020-07-04 11:30:00,35.15,127.05,0.0
168,2020-07-04 12:00:00,35.15,127.05,0.0
169,2020-07-04 12:30:00,35.15,127.05,0.0
170,2020-07-04 13:00:00,35.15,127.05,0.0
171,2020-07-04 13:30:00,35.15,127.05,0.0
172,2020-07-04 14:00:00,35.15,127.05,0.0
173,2020-07-04 14:30:00,35.15,127.05,0.0
174,2020-07-04 15:00:00,35.15,127.05,0.0
175,2020-07-04 15:30:00,35.15,127.05,0.0
176,2020-07-04 16:00:00,35.15,127.05,0.0
177,2020-07-04 16:30:00,35.15,127.05,0.0
178,2020-07-04 17:00:00,35.15,127.05,0.0
179,2020-07-04 17:30:00,35.15,127.05,0.0
180,2020-07-04 18:00:00,35.15,127.05,0.0
181,2020-07-04 18:30:00,35.15,127.05,0.0
182,2020-07-04 19:00:00,35.15,127.05,0.0
183,2020-07-04 19:30:00,35.15,127.05,0.0
184,2020-07-04 20:00:00,35.15,127.05,0.0
185,2020-07-04 20:30:00,35.15,127.05,0.0
186,2020-07-04 21:00:00,35.15,127.05,0.0
187,2020-07-04 21:30:00,35.15,127.05,0.0
188,2020-07-04 22:00:00,35.15,127.05,0.0
189,2020-07-04 22:30:00,35.15,127.05,0.0
190,2020-07-04 23:00:00,35.15,127.05,0.18916221
191,2020-07-04 23:30:00,35.15,127.05,0.43121552
192,2020-07-05 00:00:00,35.15,127.05,1.0276659
193,2020-07-05 00:30:00,35.15,127.05,0.0043474706
194,2020-07-05 01:00:00,35.15,127.05,0.12923703
195,2020-07-05 01:30:00,35.15,127.05,0.14
196,2020-07-05 02:00:00,35.15,127.05,0.11144098
197,2020-07-05 02:30:00,35.15,127.05,0.06235688
198,2020-07-05 03:00:00,35.15,127.05,0.051229108
199,2020-07-05 03:30:00,35.15,127.05,0.0
200,2020-07-05 04:00:00,35.15,127.05,0.0
201,2020-07-05 04:30:00,35.15,127.05,0.0
202,2020-07-05 05:00:00,35.15,127.05,0.0
203,2020-07-05 05:30:00,35.15,127.05,0.0
204,2020-07-05 06:00:00,35.15,127.05,0.0
205,2020-07-05 06:30:00,35.15,127.05,0.0
206,2020-07-05 07:00:00,35.15,127.05,0.0
207,2020-07-05 07:30:00,35.15,127.05,0.0
208,2020-07-05 08:00:00,35.15,127.05,0.0
209,2020-07-05 08:30:00,35.15,127.05,0.0
210,2020-07-05 09:00:00,35.15,127.05,0.0
211,2020-07-05 09:30:00,35.15,127.05,0.0
212,2020-07-05 10:00:00,35.15,127.05,0.0
213,2020-07-05 10:30:00,35.15,127.05,0.0
214,2020-07-05 11:00:00,35.15,127.05,0.0
215,2020-07-05 11:30:00,35.15,127.05,0.0
216,2020-07-05 12:00:00,35.15,127.05,0.0
217,2020-07-05 12:30:00,35.15,127.05,0.0
218,2020-07-05 13:00:00,35.15,127.05,0.0
219,2020-07-05 13:30:00,35.15,127.05,0.0
220,2020-07-05 14:00:00,35.15,127.05,0.0
221,2020-07-05 14:30:00,35.15,127.05,0.0
222,2020-07-05 15:00:00,35.15,127.05,0.0
223,2020-07-05 15:30:00,35.15,127.05,0.0
224,2020-07-05 16:00:00,35.15,127.05,0.0
225,2020-07-05 16:30:00,35.15,127.05,0.0
226,2020-07-05 17:00:00,35.15,127.05,0.0
227,2020-07-05 17:30:00,35.15,127.05,0.0
228,2020-07-05 18:00:00,35.15,127.05,0.0
229,2020-07-05 18:30:00,35.15,127.05,0.052389678
230,2020-07-05 19:00:00,35.15,127.05,0.0
231,2020-07-05 19:30:00,35.15,127.05,0.0
232,2020-07-05 20:00:00,35.15,127.05,0.0
233,2020-07-05 20:30:00,35.15,127.05,0.0
234,2020-07-05 21:00:00,35.15,127.05,0.0
235,2020-07-05 21:30:00,35.15,127.05,0.6800694
236,2020-07-05 22:00:00,35.15,127.05,1.2491486
237,2020-07-05 22:30:00,35.15,127.05,0.44222325
238,2020-07-05 23:00:00,35.15,127.05,0.012896889
239,2020-07-05 23:30:00,35.15,127.05,0.0
240,2020-07-06 00:00:00,35.15,127.05,0.0
241,2020-07-06 00:30:00,35.15,127.05,0.0
242,2020-07-06 01:00:00,35.15,127.05,0.0
243,2020-07-06 01:30:00,35.15,127.05,0.0
244,2020-07-06 02:00:00,35.15,127.05,0.0
245,2020-07-06 02:30:00,35.15,127.05,0.0
246,2020-07-06 03:00:00,35.15,127.05,0.0
247,2020-07-06 03:30:00,35.15,127.05,0.0
248,2020-07-06 04:00:00,35.15,127.05,0.0
249,2020-07-06 04:30:00,35.15,127.05,0.0
250,2020-07-06 05:00:00,35.15,127.05,0.0
251,2020-07-06 05:30:00,35.15,127.05,0.0
252,2020-07-06 06:00:00,35.15,127.05,0.03612383
253,2020-07-06 06:30:00,35.15,127.05,0.0
254,2020-07-06 07:00:00,35.15,127.05,0.0
255,2020-07-06 07:30:00,35.15,127.05,0.011130786
256,2020-07-06 08:00:00,35.15,127.05,0.0030751366
257,2020-07-06 08:30:00,35.15,127.05,0.0
258,2020-07-06 09:00:00,35.15,127.05,0.0
259,2020-07-06 09:30:00,35.15,127.05,0.0
260,2020-07-06 10:00:00,35.15,127.05,0.0
261,2020-07-06 10:30:00,35.15,127.05,0.0
262,2020-07-06 11:00:00,35.15,127.05,0.0
263,2020-07-06 11:30:00,35.15,127.05,0.0
264,2020-07-06 12:00:00,35.15,127.05,0.0
265,2020-07-06 12:30:00,35.15,127.05,0.0
266,2020-07-06 13:00:00,35.15,127.05,0.0
267,2020-07-06 13:30:00,35.15,127.05,0.0
268,2020-07-06 14:00:00,35.15,127.05,0.0
269,2020-07-06 14:30:00,35.15,127.05,0.0
270,2020-07-06 15:00:00,35.15,127.05,0.0
271,2020-07-06 15:30:00,35.15,127.05,0.0
272,2020-07-06 16:00:00,35.15,127.05,0.0
273,2020-07-06 16:30:00,35.15,127.05,0.0
274,2020-07-06 17:00:00,35.15,127.05,0.0
275,2020-07-06 17:30:00,35.15,127.05,0.0
276,2020-07-06 18:00:00,35.15,127.05,0.0
277,2020-07-06 18:30:00,35.15,127.05,0.0
278,2020-07-06 19:00:00,35.15,127.05,0.0
279,2020-07-06 19:30:00,35.15,127.05,0.0
280,2020-07-06 20:00:00,35.15,127.05,0.0
281,2020-07-06 20:30:00,35.15,127.05,0.0
282,2020-07-06 21:00:00,35.15,127.05,0.0
283,2020-07-06 21:30:00,35.15,127.05,0.0
284,2020-07-06 22:00:00,35.15,127.05,0.0
285,2020-07-06 22:30:00,35.15,127.05,0.0
286,2020-07-06 23:00:00,35.15,127.05,0.0
287,2020-07-06 23:30:00,35.15,127.05,0.0
288,2020-07-07 00:00:00,35.15,127.05,0.0
289,2020-07-07 00:30:00,35.15,127.05,0.0
290,2020-07-07 01:00:00,35.15,127.05,0.0
291,2020-07-07 01:30:00,35.15,127.05,0.0
292,2020-07-07 02:00:00,35.15,127.05,0.0
293,2020-07-07 02:30:00,35.15,127.05,0.0
294,2020-07-07 03:00:00,35.15,127.05,0.0
295,2020-07-07 03:30:00,35.15,127.05,0.0
296,2020-07-07 04:00:00,35.15,127.05,0.0
297,2020-07-07 04:30:00,35.15,127.05,0.0
298,2020-07-07 05:00:00,35.15,127.05,0.0
299,2020-07-07 05:30:00,35.15,127.05,0.0
300,2020-07-07 06:00:00,35.15,127.05,0.0
301,2020-07-07 06:30:00,35.15,127.05,0.0
302,2020-07-07 07:00:00,35.15,127.05,0.0
303,2020-07-07 07:30:00,35.15,127.05,0.0
304,2020-07-07 08:00:00,35.15,127.05,0.0
305,2020-07-07 08:30:00,35.15,127.05,0.0
306,2020-07-07 09:00:00,35.15,127.05,0.0
307,2020-07-07 09:30:00,35.15,127.05,0.0
308,2020-07-07 10:00:00,35.15,127.05,0.0
309,2020-07-07 10:30:00,35.15,127.05,0.0
310,2020-07-07 11:00:00,35.15,127.05,0.0
311,2020-07-07 11:30:00,35.15,127.05,0.0
312,2020-07-07 12:00:00,35.15,127.05,0.0
313,2020-07-07 12:30:00,35.15,127.05,0.0
314,2020-07-07 13:00:00,35.15,127.05,0.0
315,2020-07-07 13:30:00,35.15,127.05,0.0
316,2020-07-07 14:00:00,35.15,127.05,0.0
317,2020-07-07 14:30:00,35.15,127.05,0.0
318,2020-07-07 15:00:00,35.15,127.05,0.0
319,2020-07-07 15:30:00,35.15,127.05,0.0
320,2020-07-07 16:00:00,35.15,127.05,0.0
321,2020-07-07 16:30:00,35.15,127.05,0.0
322,2020-07-07 17:00:00,35.15,127.05,0.0
323,2020-07-07 17:30:00,35.15,127.05,0.0
324,2020-07-07 18:00:00,35.15,127.05,0.0
325,2020-07-07 18:30:00,35.15,127.05,0.0
326,2020-07-07 19:00:00,35.15,127.05,0.0
327,2020-07-07 19:30:00,35.15,127.05,0.0
328,2020-07-07 20:00:00,35.15,127.05,0.0
329,2020-07-07 20:30:00,35.15,127.05,0.0
330,2020-07-07 21:00:00,35.15,127.05,0.0
331,2020-07-07 21:30:00,35.15,127.05,0.0
332,2020-07-07 22:00:00,35.15,127.05,0.0
333,2020-07-07 22:30:00,35.15,127.05,0.0
334,2020-07-07 23:00:00,35.15,127.05,0.0
335,2020-07-07 23:30:00,35.15,127.05,0.0
336,2020-07-08 00:00:00,35.15,127.05,0.0
337,2020-07-08 00:30:00,35.15,127.05,0.0
338,2020-07-08 01:00:00,35.15,127.05,0.0
339,2020-07-08 01:30:00,35.15,127.05,0.0
340,2020-07-08 02:00:00,35.15,127.05,0.0
341,2020-07-08 02:30:00,35.15,127.05,0.0
342,2020-07-08 03:00:00,35.15,127.05,0.0
343,2020-07-08 03:30:00,35.15,127.05,0.0
344,2020-07-08 04:00:00,35.15,127.05,0.0
345,2020-07-08 04:30:00,35.15,127.05,0.0
346,2020-07-08 05:00:00,35.15,127.05,0.0
347,2020-07-08 05:30:00,35.15,127.05,0.0
348,2020-07-08 06:00:00,35.15,127.05,0.0
349,2020-07-08 06:30:00,35.15,127.05,0.05262139
350,2020-07-08 07:00:00,35.15,127.05,0.0
351,2020-07-08 07:30:00,35.15,127.05,0.0
352,2020-07-08 08:00:00,35.15,127.05,0.0
353,2020-07-08 08:30:00,35.15,127.05,0.0
354,2020-07-08 09:00:00,35.15,127.05,0.0
355,2020-07-08 09:30:00,35.15,127.05,0.0
356,2020-07-08 10:00:00,35.15,127.05,0.0
357,2020-07-08 10:30:00,35.15,127.05,0.0
358,2020-07-08 11:00:00,35.15,127.05,0.038146444
359,2020-07-08 11:30:00,35.15,127.05,0.0
360,2020-07-08 12:00:00,35.15,127.05,0.0
361,2020-07-08 12:30:00,35.15,127.05,0.0
362,2020-07-08 13:00:00,35.15,127.05,0.0
363,2020-07-08 13:30:00,35.15,127.05,0.0
364,2020-07-08 14:00:00,35.15,127.05,0.0
365,2020-07-08 14:30:00,35.15,127.05,0.04539329
366,2020-07-08 15:00:00,35.15,127.05,0.3466725
367,2020-07-08 15:30:00,35.15,127.05,0.0
368,2020-07-08 16:00:00,35.15,127.05,0.0
369,2020-07-08 16:30:00,35.15,127.05,0.0
370,2020-07-08 17:00:00,35.15,127.05,0.0
371,2020-07-08 17:30:00,35.15,127.05,0.0
372,2020-07-08 18:00:00,35.15,127.05,0.0
373,2020-07-08 18:30:00,35.15,127.05,0.0
374,2020-07-08 19:00:00,35.15,127.05,0.0
375,2020-07-08 19:30:00,35.15,127.05,0.0
376,2020-07-08 20:00:00,35.15,127.05,0.0
377,2020-07-08 20:30:00,35.15,127.05,0.0
378,2020-07-08 21:00:00,35.15,127.05,0.0
379,2020-07-08 21:30:00,35.15,127.05,0.0
380,2020-07-08 22:00:00,35.15,127.05,0.0
381,2020-07-08 22:30:00,35.15,127.05,0.0
382,2020-07-08 23:00:00,35.15,127.05,0.0
383,2020-07-08 23:30:00,35.15,127.05,0.0
384,2020-07-09 00:00:00,35.15,127.05,0.0
385,2020-07-09 00:30:00,35.15,127.05,0.0
386,2020-07-09 01:00:00,35.15,127.05,0.0
387,2020-07-09 01:30:00,35.15,127.05,0.0
388,2020-07-09 02:00:00,35.15,127.05,0.0
389,2020-07-09 02:30:00,35.15,127.05,0.0
390,2020-07-09 03:00:00,35.15,127.05,0.0
391,2020-07-09 03:30:00,35.15,127.05,0.0
392,2020-07-09 04:00:00,35.15,127.05,0.0
393,2020-07-09 04:30:00,35.15,127.05,0.0
394,2020-07-09 05:00:00,35.15,127.05,0.0
395,2020-07-09 05:30:00,35.15,127.05,0.0
396,2020-07-09 06:00:00,35.15,127.05,0.0
397,2020-07-09 06:30:00,35.15,127.05,0.0
398,2020-07-09 07:00:00,35.15,127.05,0.0
399,2020-07-09 07:30:00,35.15,127.05,0.0
400,2020-07-09 08:00:00,35.15,127.05,0.0
401,2020-07-09 08:30:00,35.15,127.05,0.0
402,2020-07-09 09:00:00,35.15,127.05,0.0
403,2020-07-09 09:30:00,35.15,127.05,0.0
404,2020-07-09 10:00:00,35.15,127.05,0.0
405,2020-07-09 10:30:00,35.15,127.05,0.0
406,2020-07-09 11:00:00,35.15,127.05,0.0
407,2020-07-09 11:30:00,35.15,127.05,0.0
408,2020-07-09 12:00:00,35.15,127.05,0.0
409,2020-07-09 12:30:00,35.15,127.05,0.0
410,2020-07-09 13:00:00,35.15,127.05,0.0
411,2020-07-09 13:30:00,35.15,127.05,0.030049428
412,2020-07-09 14:00:00,35.15,127.05,0.098247185
413,2020-07-09 14:30:00,35.15,127.05,0.23861723
414,2020-07-09 15:00:00,35.15,127.05,2.599502
415,2020-07-09 15:30:00,35.15,127.05,1.7391961
416,2020-07-09 16:00:00,35.15,127.05,2.1780038
417,2020-07-09 16:30:00,35.15,127.05,19.98562
418,2020-07-09 17:00:00,35.15,127.05,20.439999
419,2020-07-09 17:30:00,35.15,127.05,9.65
420,2020-07-09 18:00:00,35.15,127.05,46.079998
421,2020-07-09 18:30:00,35.15,127.05,6.0512595
422,2020-07-09 19:00:00,35.15,127.05,7.46356
423,2020-07-09 19:30:00,35.15,127.05,7.8799996
424,2020-07-09 20:00:00,35.15,127.05,6.5987096
425,2020-07-09 20:30:00,35.15,127.05,1.93
426,2020-07-09 21:00:00,35.15,127.05,4.971695
427,2020-07-09 21:30:00,35.15,127.05,2.1452668
428,2020-07-09 22:00:00,35.15,127.05,2.3111906
429,2020-07-09 22:30:00,35.15,127.05,0.03
430,2020-07-09 23:00:00,35.15,127.05,0.0
431,2020-07-09 23:30:00,35.15,127.05,0.010846119
432,2020-07-10 00:00:00,35.15,127.05,0.0
433,2020-07-10 00:30:00,35.15,127.05,0.0
434,2020-07-10 01:00:00,35.15,127.05,0.0
435,2020-07-10 01:30:00,35.15,127.05,0.0
436,2020-07-10 02:00:00,35.15,127.05,0.0
437,2020-07-10 02:30:00,35.15,127.05,0.0
438,2020-07-10 03:00:00,35.15,127.05,0.0
439,2020-07-10 03:30:00,35.15,127.05,0.0
440,2020-07-10 04:00:00,35.15,127.05,0.0
441,2020-07-10 04:30:00,35.15,127.05,0.0
442,2020-07-10 05:00:00,35.15,127.05,0.0
443,2020-07-10 05:30:00,35.15,127.05,0.0
444,2020-07-10 06:00:00,35.15,127.05,0.0
445,2020-07-10 06:30:00,35.15,127.05,0.0
446,2020-07-10 07:00:00,35.15,127.05,0.0
447,2020-07-10 07:30:00,35.15,127.05,0.0
448,2020-07-10 08:00:00,35.15,127.05,0.0
449,2020-07-10 08:30:00,35.15,127.05,0.0
450,2020-07-10 09:00:00,35.15,127.05,0.0
451,2020-07-10 09:30:00,35.15,127.05,0.0
452,2020-07-10 10:00:00,35.15,127.05,0.0
453,2020-07-10 10:30:00,35.15,127.05,0.0
454,2020-07-10 11:00:00,35.15,127.05,0.0
455,2020-07-10 11:30:00,35.15,127.05,0.0
456,2020-07-10 12:00:00,35.15,127.05,0.0
457,2020-07-10 12:30:00,35.15,127.05,0.0
458,2020-07-10 13:00:00,35.15,127.05,0.0
459,2020-07-10 13:30:00,35.15,127.05,0.0
460,2020-07-10 14:00:00,35.15,127.05,0.0
461,2020-07-10 14:30:00,35.15,127.05,0.0
462,2020-07-10 15:00:00,35.15,127.05,0.894586
463,2020-07-10 15:30:00,35.15,127.05,0.0
464,2020-07-10 16:00:00,35.15,127.05,0.30300292
465,2020-07-10 16:30:00,35.15,127.05,0.0
466,2020-07-10 17:00:00,35.15,127.05,0.0
467,2020-07-10 17:30:00,35.15,127.05,0.0
468,2020-07-10 18:00:00,35.15,127.05,0.07684896
469,2020-07-10 18:30:00,35.15,127.05,0.05124163
470,2020-07-10 19:00:00,35.15,127.05,0.029273776
471,2020-07-10 19:30:00,35.15,127.05,0.0
472,2020-07-10 20:00:00,35.15,127.05,0.0
473,2020-07-10 20:30:00,35.15,127.05,0.0
474,2020-07-10 21:00:00,35.15,127.05,0.0
475,2020-07-10 21:30:00,35.15,127.05,0.0
476,2020-07-10 22:00:00,35.15,127.05,0.0
477,2020-07-10 22:30:00,35.15,127.05,0.0
478,2020-07-10 23:00:00,35.15,127.05,0.0
479,2020-07-10 23:30:00,35.15,127.05,0.0
480,2020-07-11 00:00:00,35.15,127.05,0.0
481,2020-07-11 00:30:00,35.15,127.05,0.0
482,2020-07-11 01:00:00,35.15,127.05,0.0
483,2020-07-11 01:30:00,35.15,127.05,0.0
484,2020-07-11 02:00:00,35.15,127.05,0.0
485,2020-07-11 02:30:00,35.15,127.05,0.0
486,2020-07-11 03:00:00,35.15,127.05,0.14471753
487,2020-07-11 03:30:00,35.15,127.05,0.0
488,2020-07-11 04:00:00,35.15,127.05,0.0
489,2020-07-11 04:30:00,35.15,127.05,0.0
490,2020-07-11 05:00:00,35.15,127.05,0.84309584
491,2020-07-11 05:30:00,35.15,127.05,1.829033
492,2020-07-11 06:00:00,35.15,127.05,5.937525
493,2020-07-11 06:30:00,35.15,127.05,1.701006
494,2020-07-11 07:00:00,35.15,127.05,0.0
495,2020-07-11 07:30:00,35.15,127.05,0.0
496,2020-07-11 08:00:00,35.15,127.05,0.0
497,2020-07-11 08:30:00,35.15,127.05,0.0018239259
498,2020-07-11 09:00:00,35.15,127.05,0.0
499,2020-07-11 09:30:00,35.15,127.05,0.0
500,2020-07-11 10:00:00,35.15,127.05,0.0
501,2020-07-11 10:30:00,35.15,127.05,0.0
502,2020-07-11 11:00:00,35.15,127.05,0.0
503,2020-07-11 11:30:00,35.15,127.05,0.0
504,2020-07-11 12:00:00,35.15,127.05,0.0
505,2020-07-11 12:30:00,35.15,127.05,0.0
506,2020-07-11 13:00:00,35.15,127.05,0.0
507,2020-07-11 13:30:00,35.15,127.05,0.51272553
508,2020-07-11 14:00:00,35.15,127.05,0.11567361
509,2020-07-11 14:30:00,35.15,127.05,0.0
